TIPO,DATA,NUMNT,SERIE,CHAVE,CODIGO,DESCRICAO,QTDE,PRECO_UNIT,TOTAL
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898143436397,"ALICATE BICO MEIA CANA PRO 6 DTOOLS","2.000","21.090","42.180"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898143453103,"MASSA CORRIDA PVA DTOOLS 25KG","6.000","43.320","259.940"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898550254669,"REPARO VÁLV DESCARGA HYDRA MAX 2550 BLUKIT","1.000","44.080","44.080"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898550254645,"REPARO CRUZETA P/VALV DESCARGA HYDRA MAX BLUKIT","3.000","10.610","31.820"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7893946576172,"PARAFUSO GESSO/DRYWALL CAB CHT PRETO 3,5X25","500.000","0.040","19.100"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898143448505,"SELANTE PU CINZA 40 400G DTOOLS","12.000","10.240","122.830"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898143449618,"SELANTE PU BRANCO 40 400G DTOOLS","12.000","10.240","122.830"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7897273267611,"CONECTOR PVC CHUVEIRO ZAGONEL","5.000","4.110","20.550"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898143438735,"ALICATE BICO FINO CHATO PRO 6 DTOOLS","2.000","21.050","42.100"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7899452009432,"PAINEL LED SOBR QUAD 24W BIV 6500K 30X30 BR AVANT","5.000","25.260","126.320"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7898143437790,"SELANTE FECHA TRINCA 340G DTOOLS","2.000","26.210","52.410"
NFE Ent,2025-12-20 00:00:00,000000001,1,43250000000000019177550010000000011691521017,7896689118463,"SUPORTE PRATELEIRA C/REFORÇO BR 22CM DTOOLS","8.000","4.460","35.690"
NFCe Cupom Saida,2025-12-22 00:00:00,000000001,001,43250000000000019112651010000000011782824506,7896027042429,"CUPINICIDA INCOLOR 900ML JIMO ","-1.000","42.500","42.500"
NFE Ent,2025-12-22 00:00:00,000000001,10,43250000000000019157550100000000011851841011,4931,"AREIA FINA (M3)","1.000","117.000","117.000"
NFE Ent,2025-12-22 00:00:00,000000001,10,43250000000000019157550100000000011481841012,7897613322697,"JOELHO MARROM 90° S/S 75FX75F TIGRE","1.000","132.000","132.000"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019101550010000000011036498517,1024004029606,"SUV TOQUE BRILHO S-BR (BASE A2) 16L","1.000","660.000","660.000"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019109550010000000011056011160,7899978920631,"TEXTURA ACR LISA INKOR BR 25KG","3.000","83.440","250.330"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019109550010000000011056011160,7899978905706,"ARGAMASSA REFRATÁRIA REFRAKOR 5KG INKOR","4.000","15.280","61.110"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019109550010000000011056011160,7898476901371,"AC3 5KG CZ EXT CARGA PESADA INKOR (1,0)","8.000","8.600","68.820"
NFE Ent,2025-12-22 00:00:00,000000001,10,43250000000000019157550100000000011421841018,8517,"MATA JUNTA PINUS BOLEADA 6,5CMX2,70M","1.000","7.600","7.600"
NFE Ent,2025-12-22 00:00:00,000000001,10,43250000000000019157550100000000011421841018,4288,"MEIA CANA PINUS C/2,7M ","5.000","5.280","26.400"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019109550010000000011056011160,7899978923656,"AC3 20KG CZ EXT HIPERKOLLA INKOR (PISO 1,4M)","35.000","19.450","680.830"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019109550010000000011056011160,7899978921447,"AC2 20KG CZ EXT EXTRACOLLA INKOR","25.000","15.480","387.030"
NFE Ent,2025-12-22 00:00:00,000000001,1,43250000000000019109550010000000011056011160,7898476900077,"AC3 20KG BR EXT PEDRAKOR INKOR","5.000","46.980","234.880"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7898143455756,"BANDEJA PINTURA 23CM CINZA DTOOLS","-1.000","12.500","12.500"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7898143455459,"SELANTE PU BRANCO 70G DTOOLS","-1.000","15.000","15.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7891435052800,"LIZFLEX SOBREP 1 TOMADA 3P 20A 250V COMPL TRAMO","-1.000","15.500","15.500"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7891595000116,"ROLO ESPUMA LISO CINZA 5CM C/CABO ROMA/DTOOLS","-3.000","6.000","18.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7891595003117,"PINCEL ROMA 313 80MM = 3"" AMARELO","-1.000","19.000","19.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,5239,"GESSO COMUM 1KG","-3.000","8.000","24.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7898959829451,"MANTA ASFÁLTICA ALUMINIZADA C/ADESIVO 30CM","-2.000","12.500","25.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7898143453097,"MASSA CORRIDA PVA DTOOLS 5KG","-1.000","28.000","28.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7891595000727,"ROLO LÃ ANTI RESPINGO 23CMX9MM S/CABO ROMA","-2.000","15.000","30.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7898405962442,"COLA ALMASUPER ULTRARRAPIDO 100G ALMAFLEX","-1.000","32.500","32.500"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7891435980004,"CANALETA SISTX 20X10X2000 S/DIV BR TRAMO","-3.000","11.000","33.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7896380103140,"PINCEL ATLAS 396 80MM = 3"" LARANJA","-2.000","20.500","41.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7896587022176,"SELADOR ACRÍLICO EUCATEX 3,6L","-1.000","43.000","43.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7894174244789,"FITA CREPE BRANCA 48MMX50M QUARTZOLIT","-4.000","18.000","72.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7896587016748,"AGUARRÁS 5L EUC","-1.000","106.000","106.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,1024004029651,"SUV TOQUE BRILHO S-BR (BASE C2) 3,2L","-1.000","398.750","398.750"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,9352,"SUV COR E PROTEÇÃO ESM BS ACET (BASE A2) 3,2L","-2.000","240.000","480.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011899713335,1024004029606,"SUV TOQUE BRILHO S-BR (BASE A2) 16L","-1.000","986.000","986.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,1024004029606,"SUV TOQUE BRILHO S-BR (BASE A2) 16L","-1.000","1050.000","1050.000"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7894174244789,"FITA CREPE BRANCA 48MMX50M QUARTZOLIT","-3.000","17.900","53.700"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7896380103140,"PINCEL ATLAS 396 80MM = 3"" LARANJA","-3.000","20.900","62.700"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7896587016748,"AGUARRÁS 5L EUC","-1.000","99.900","99.900"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011208192876,7896587011811,"EUC EUCALUX ESM BS BR BRANCO 3,6L","-1.000","125.900","125.900"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011899713335,1024004029606,"SUV TOQUE BRILHO S-BR (BASE A2) 16L","-1.000","985.600","985.600"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011899713335,1024004029606,"SUV TOQUE BRILHO S-BR (BASE A2) 16L","-1.000","985.600","985.600"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011280498988,1006,"AREIA MÉDIA LAVADA 20KG","-10.000","9.070","90.680"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011280498988,7891595007191,"KIT PINTURA 23CM 5PCS ROMA (LÂ MÉDIA)","-2.000","33.860","67.710"
NFE SAIDA,2025-12-22 00:00:00,000000001,1,43250000000000019112550010000000011280498988,27891435955181,"CAIXA 4X2"" EMBUTIR PVC RET AMAR TRAMO","-5.000","3.020","15.110"
NFCe Cupom Saida,2025-12-23 00:00:00,000000001,001,43250000000000019112651010000000011805919622,7891435929041,"TEE TOMADA COMUM 3 PINOS P/2 PINOS TRAMO","-1.000","12.800","12.800"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960829762,"FITA VEDA ROSCA 12MMX10M AMANCO","20.000","1.810","36.250"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7894682006701,"BRAÇO/CANO CHUVEIRO ALUM 40CM 1/2 NOVO HORIZ","6.000","7.790","46.750"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960879996,"COLA CANO ÁGUA QUENTE CPVC 175G C/PINCEL AMANCO","2.000","27.750","55.500"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019104550010000000011865150845,8516,"MATA JUNTA PINUS BOLEADA 4,5CMX2,70M","24.000","3.830","92.000"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019104550010000000011865150845,4288,"MEIA CANA PINUS C/2,7M ","24.000","3.830","92.000"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019104550010000000011865150845,8517,"MATA JUNTA PINUS BOLEADA 6,5CMX2,70M","24.000","5.750","138.000"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898059543677,"REGISTRO MÁQ LAVAR PVC PRESSÃO P/TORN BR 1/2 HERC","11.000","13.840","152.250"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7899583309319,"ESPUMA EXPANSIVA 500ML/340G MISTER","12.000","13.420","161.000"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019104550010000000011865150845,5301,"GUARNIÇÃO EUCALIPTO 6,5X2,2M (JG C/3UN)","8.000","21.500","172.000"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587045991,"MASSA CORRIDA PVA EUCATEX 25KG","10.000","39.900","399.000"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960660037,"ANEL VEDAÇÃO P/ESGOTO 75 AMANCO","4.000","1.850","7.410"
NFE Ent,2025-12-23 00:00:00,000000001,4,43250000000000019158550040000000011842853602,7899771503567,"LÂMPADA LED C/SENSOR PRESENÇA 9W 6500K BIV OUROLUX","2.000","22.640","45.280"
NFE Ent,2025-12-23 00:00:00,000000001,4,43250000000000019158550040000000011842853602,7899771500283,"LÂMPADA LED C/FOTOCÉLULA 9W 6500K BIV OUROLUX","4.000","21.580","86.310"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898491218133,"JOELHO MARROM 90° S/S 25FX25F PLASTUBOS","50.000","0.460","23.030"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960660044,"ANEL VEDAÇÃO P/ESGOTO 100 AMANCO","20.000","2.100","42.060"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960820554,"JOELHO CPVC 90° S/S 22FX22F AMANCO","14.000","4.100","57.340"
NFE Ent,2025-12-23 00:00:00,000000001,4,43250000000000019158550040000000011842853602,7898324005398,"LÂMPADA LED FORTE/MÉDIA/FRACA 9W 6500K BIV OUROLUX","1.000","15.780","15.780"
NFE Ent,2025-12-23 00:00:00,000000001,4,43250000000000019158550040000000011842853602,7899771503246,"LÂMPADA LED BRANCA/NEUTRA/AMA 9W 6500K BIV OUROLUX","1.000","15.780","15.780"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898143432412,"ESTILETE GRANDE C/TRAVA LÂMINA 18MM PRO DTOOLS","2.000","8.600","17.200"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960820851,"LUVA CPVC S/S 22FX22F AMANCO","8.000","2.210","17.700"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7897488060793,"ENXADA SUL 18CM LARG C/CABO MAD 1,2M DTOOLS","1.000","28.200","28.200"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7899583329546,"DISCO CORTE AÇO 4.1/2"" FINO 115X1,2X22MM MISTER","40.000","1.160","46.400"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587010500,"EUC PEG E PINTE FO BRANCO NEVE 3,6L","4.000","39.900","159.600"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960660013,"ANEL VEDAÇÃO P/ESGOTO 40 AMANCO","10.000","1.180","11.810"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,888317002715,"LÂMINA SERRA AÇO BIMETAL FLEX 24 DENTES IRWIN","10.000","6.350","63.490"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7894200065487,"BASE REGISTRO GAVETA BRUTO 3/4 DN20 (25) DECA","5.000","41.240","206.210"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,888317002715,"LÂMINA SERRA AÇO BIMETAL FLEX 24 DENTES IRWIN","10.000","6.000","60.020"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587011828,"EUC EUCALUX ESM BS BR BRANCO 0,9L","2.000","26.900","53.800"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587013136,"EUC EUCALUX ESM BS BR VERDE FOLHA 0,9L","2.000","26.900","53.800"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587013259,"EUC EUCALUX ESM BS BR CINZA PLATINA 0,9L","2.000","26.900","53.800"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7898192564812,"RESI ENERDUCHA PLUS 4T/UP 4T 127V 5500W 3201","3.000","20.100","60.300"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7894682003915,"BRAÇO/CANO CHUVEIRO ALUM 30CM 1/2 NOVO HORIZ","3.000","6.800","20.400"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7899583318533,"CONECTOR PERFURANTE FIO CDP70","8.000","8.830","70.660"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7897801309271,"JOELHO MARROM 90° S/S 75FX75F KRONA","1.000","69.970","69.970"
NFE Ent,2025-12-23 00:00:00,000000001,4,43250000000000019158550040000000011842853602,7894066108878,"MONOCOMANDO CHUVEIRO C/ACAB MEBER 2997","1.000","458.880","458.880"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898143432405,"ESTILETE GRANDE S/TRAVA LÂMINA 18MM DTOOLS","3.000","5.440","16.320"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898200510046,"PERCEVEJO FERRO LATONADO C/100 THOMSEN","5.000","3.610","18.070"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7896693810612,"CLORO P/PISCINA PASTILHA 200G TRIPLA AÇÃO HIDROALL","3.000","5.990","17.960"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960820158,"ADAPTADOR CPVC S/R 22FX3/4M AMANCO","2.000","18.470","36.950"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898143437912,"ESTILETE PEQUENO S/TRAVA LÂMINA 9MM DTOOLS","1.000","4.150","4.150"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7898192564881,"RESI ENERDUCHA PLUS 4T/UP 4T 220V 6800W 3202","1.000","20.100","20.100"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587011873,"EUC EUCALUX ESM BS BR PRETO 3,6L","1.000","90.900","90.900"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587011811,"EUC EUCALUX ESM BS BR BRANCO 3,6L","2.000","81.900","163.800"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019195550010000000011473911167,7896587013129,"EUC EUCALUX ESM BS BR VERDE FOLHA 3,6L","2.000","89.900","179.800"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7897801308908,"LUVA MARROM S/S 75FX75F KRONA","1.000","17.740","17.740"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960880688,"TUBO CPVC 22MM 3M AMANCO","10.000","43.880","438.840"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7899452032706,"LÂMPADA LED 6500K 40W(200W) AVANT","5.000","10.700","53.480"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7899900100018,"CHAPEU DE PALHA ABA 23CM/24CM (DIAM 67CM) GIGANTE","2.000","21.880","43.760"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960819398,"CURVA TRANSPOSIÇÃO CPVC S/S 22FX22F","2.000","8.260","16.520"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7894200024071,"BASE REGISTRO PRESSÃO BRUTO 3/4 M/F DN20 DECA","2.000","47.040","94.080"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960820134,"ADAPTADOR CPVC S/R 22FX1/2M AMANCO","2.000","20.660","41.320"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891960820585,"JOELHO CPVC 90° S/R 22FX1/2F AMANCO","12.000","10.370","124.390"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7897801311274,"JOELHO MARROM 45° S/S 75FX75F KRONA","2.000","69.320","138.650"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7891117012375,"ENXADA SUL 20CM C/CABO MAD 1,3M TRAMONTINA","1.000","46.350","46.350"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7899583318533,"CONECTOR PERFURANTE FIO CDP70","10.000","6.310","63.130"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898586132146,"LÂMPADA LED 6500K 15W(90W) AVANT","20.000","3.830","76.510"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898668360283,"BRAÇO/CANO CHUVEIRO PVC BRANCO 31CM 1/2 HERC","6.000","5.700","34.190"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019177550010000000011981301173,7898491219062,"LUVA ESGOTO S/S 100FX100F PLASTUBOS","20.000","4.460","89.130"
NFE Ent,2025-12-23 00:00:00,000000001,1,43250000000000019109550010000000011887869900,7899452032737,"LÂMPADA LED 6500K 50W(250W) AVANT","10.000","14.580","145.760"
NFE Ent,2025-12-23 00:00:00,000000001,4,43250000000000019158550040000000011842853602,4059952524764,"DISCO CORTE AÇO 4.1/2"" FINO 115X1X22MM BOSCH","100.000","1.590","159.380"
NFCe Cupom Saida,2025-12-26 00:00:00,000000001,001,43250000000000019112651010000000011875075404,7898491218133,"JOELHO MARROM 90° S/S 25FX25F PLASTUBOS","-4.000","2.500","10.000"
NFCe Cupom Saida,2025-12-26 00:00:00,000000001,001,43250000000000019112651010000000011875075404,7898491218409,"TEE MARROM S/S/S 25FX25FX25F PLASTUBOS","-4.000","3.000","12.000"
NFCe Cupom Saida,2025-12-26 00:00:00,000000001,001,43250000000000019112651010000000011875075404,7898491218386,"TEE MARROM REDUÇÃO S/S/S 50FX50FX25F PLASTUBOS","-1.000","12.000","12.000"
NFCe Cupom Saida,2025-12-26 00:00:00,000000001,001,43250000000000019112651010000000011875075404,7891960180054,"COLA CANO ÁGUA FRIA C/PINCEL 175G AMANCO","-1.000","25.500","25.500"
NFE SAIDA,2025-12-26 00:00:00,000000001,1,43250000000000019112550010000000011403041765,7898476900015,"AC1 20KG CZ INT KOLATOP INKOR","-15.000","16.500","247.500"
NFE Ent,2025-12-27 00:00:00,000000001,1,43250000000000019177550010000000011362311984,7891323075256,"CORANTE XADREZ PRETO 50ML","12.000","4.860","58.310"
NFE Ent,2025-12-27 00:00:00,000000001,1,43250000000000019177550010000000011362311984,7891323075270,"CORANTE XADREZ VERDE 50ML","12.000","4.860","58.310"
NFE Ent,2025-12-27 00:00:00,000000001,1,43250000000000019177550010000000011362311984,7896193243507,"FITA CREPE BRANCA 18MMX50M ADERE","5.000","3.800","18.980"
NFE Ent,2025-12-27 00:00:00,000000001,1,43250000000000019177550010000000011362311984,7891595002530,"KIT PINTURA 23CM 3PCS DTOOLS (LÂ MÉDIA))","5.000","13.650","68.230"
